images/Image_URL,images/numberOfRatings,images/ratings/contrast,images/ratings/entropy,images/ratings/localContrast,images/ratings/localEntropy,images/ratings/overall,images/ratings/saturation,image_path
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQHYwGb7Qze-Ajrp4FV78YBUmShGot03xzlA&usqp=CAU,1,1.0,1.0,1.0,1.0,,4.0,images/image_407.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuEsTBTc_a8-dVQnXu7MAbIq72QEDKo9O8_A&usqp=CAU,1,1.0,1.0,1.0,1.0,,2.0,images/image_408.jpg
https://c1.wallpaperflare.com/preview/883/369/235/landscape-hills-scenic-nature.jpg,1,2.0,3.0,2.0,3.0,,2.0,images/image_409.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4gAzAIMUr3WpJ8jT3bGwe0Am05eXwKKJ90g&usqp=CAU,1,1.0,1.0,1.0,1.0,,4.0,images/image_410.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRI31QImbZsPoW_F0R6Poh-Tg3QbNnTO9nP5Q&usqp=CAU,1,1.0,1.0,1.0,1.0,,1.0,images/image_411.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCWebDgdMLcZOqIp5_jN855cRgs3t8VW1IBA&usqp=CAU,1,1.0,1.0,1.0,1.0,,2.0,images/image_412.jpg
https://c0.wallpaperflare.com/preview/658/142/472/spring-green-hdr-nature.jpg,1,4.0,4.0,3.0,3.0,,5.0,images/image_413.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvmEInDnp2pWV5iJkBLwbxk8y7JEOncu4jHw&usqp=CAU,1,1.0,1.0,1.0,1.0,,3.0,images/image_414.jpg
https://i2.pickpik.com/photos/252/181/89/landscape-hdr-green-purple-preview.jpg,1,3.0,3.0,3.0,3.0,,4.0,images/image_415.jpg
https://live.staticflickr.com/2326/2377148798_30c33b06a8_b.jpg,1,4.0,5.0,4.0,5.0,,5.0,images/image_416.jpg
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/d4e216e8-132b-4ee9-aded-e9fb9d7b800a/dg642rj-44ae0a73-5053-42c5-8986-bb5ab585b13b.jpg/v1/fill/w_1600,h_935,q_75,strp/crimson_horizons__hdr_majesty_from_the_mountain_s_by_artisticscanvas_dg642rj-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2Q0ZTIxNmU4LTEzMmItNGVlOS1hZGVkLWU5ZmI5ZDdiODAwYVwvZGc2NDJyai00NGFlMGE3My01MDUzLTQyYzUtODk4Ni1iYjVhYjU4NWIxM2IuanBnIiwiaGVpZ2h0IjoiPD05MzUiLCJ3aWR0aCI6Ijw9MTYwMCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS53YXRlcm1hcmsiXSwid21rIjp7InBhdGgiOiJcL3dtXC9kNGUyMTZlOC0xMzJiLTRlZTktYWRlZC1lOWZiOWQ3YjgwMGFcL2FydGlzdGljc2NhbnZhcy00LnBuZyIsIm9wYWNpdHkiOjk1LCJwcm9wb3J0aW9ucyI6MC40NSwiZ3Jhdml0eSI6ImNlbnRlciJ9fQ._78RiU_YDXIJp4jOqdlNkE5NNB1H99BDO-dTBoCYmKs",1,5.0,5.0,5.0,5.0,,5.0,images/image_417.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSwg_pzghv_9xRN-4zX3_A_fhvTBZ35EcUdg&usqp=CAU,1,1.0,1.0,1.0,1.0,,4.0,images/image_418.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTssZGX86j4iXCL-RbKwTsZnLHK98YSfwwvDQ&usqp=CAU,1,1.0,1.0,1.0,1.0,,1.0,images/image_419.jpg
https://i1.pickpik.com/photos/993/547/577/bridge-hdr-horror-mystical-preview.jpg,1,5.0,5.0,4.0,5.0,,2.0,images/image_420.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQE_Cu6aZXlENG0eY7nqe--5cdSrpizIJT_lw&usqp=CAU,1,1.0,1.0,1.0,1.0,,2.0,images/image_421.jpg
https://c0.wallpaperflare.com/preview/722/726/414/meadows-sunrise-green-fog.jpg,1,4.0,4.0,4.0,4.0,,5.0,images/image_422.jpg
https://live.staticflickr.com/4007/4346438885_dfd7fd2f5f_b.jpg,1,5.0,5.0,5.0,5.0,,4.0,images/image_423.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZP2CU1AEyDJq--CCWx5Hmu1ICByB7_pGpvw&usqp=CAU,1,1.0,1.0,1.0,1.0,,3.0,images/image_424.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpYzIY4ecegQKBegbfguCHQ6PG1a5UORrzow&usqp=CAU,1,1.0,1.0,1.0,1.0,,3.0,images/image_425.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmo52S9EuCkbuG2F9KUIP_AS84elYAjapOjQ&usqp=CAU,2,2.0,2.0,1.5,1.5,,3.5,images/image_426.jpg
https://i2.pickpik.com/photos/71/489/316/river-sunset-hdr-nature-preview.jpg,2,4.5,4.5,3.5,3.5,,5.0,images/image_427.jpg
https://c0.wallpaperflare.com/preview/623/283/657/germany-dummer-landscape-hdr.jpg,2,4.5,4.5,4.0,4.5,,4.5,images/image_428.jpg
https://live.staticflickr.com/7003/6830779543_9417803c34_b.jpg,2,4.5,4.5,3.5,3.5,,4.0,images/image_429.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjIb-Ol5KNI0TS8-7OXh56PlJn84DC1m5dg&usqp=CAU,2,2.0,2.5,2.0,2.0,,3.0,images/image_430.jpg
https://storage.needpix.com/rsynced_images/camera-4361532_1280.jpg,2,4.0,4.0,3.0,3.0,,3.0,images/image_431.jpg
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/918763c7-5a6c-41b7-a9f8-b5a97bf6d5dd/d25mszk-1c5b5c3d-6e5f-4fcd-a7b5-56373559686d.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzkxODc2M2M3LTVhNmMtNDFiNy1hOWY4LWI1YTk3YmY2ZDVkZFwvZDI1bXN6ay0xYzViNWMzZC02ZTVmLTRmY2QtYTdiNS01NjM3MzU1OTY4NmQuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.1Bzg8hap9cejLXS5SNg7TDV_YpdF_KxWvi-9R9jor-M,2,3.5,4.0,3.0,3.0,,3.5,images/image_432.jpg
https://upload.wikimedia.org/wikipedia/commons/8/8b/South_Africa_Landscape_HDR.jpg,1,5.0,5.0,5.0,5.0,,4.0,images/image_433.jpg
https://upload.wikimedia.org/wikipedia/commons/9/93/Hdr-panorama_%2824325848555%29.jpg,1,4.0,4.0,3.0,3.0,,2.0,images/image_434.jpg
https://upload.wikimedia.org/wikipedia/commons/a/a2/Landscape_Puchenau_HDR_%28DFdB%29.jpg,1,5.0,5.0,5.0,5.0,,5.0,images/image_435.jpg
https://storage.needpix.com/rsynced_images/tree-1132527_1280.jpg,1,5.0,5.0,4.0,4.0,,4.0,images/image_436.jpg
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/4cd44678-99b2-4336-afcd-4649aede95c8/d2wd1hi-65b06f71-b6e1-44cc-b4ba-41b71d92174c.png,1,4.0,4.0,4.0,4.0,,2.0,
https://upload.wikimedia.org/wikipedia/commons/8/83/Landscape_%22HDR%22_for_Sana%27a_%2816498849550%29.jpg,1,5.0,5.0,5.0,4.0,,3.0,images/image_438.jpg
https://storage.needpix.com/rsynced_images/sky-2380291_1280.jpg,1,1.0,2.0,3.0,3.0,,1.0,images/image_439.jpg
https://upload.wikimedia.org/wikipedia/commons/4/4c/Nature-clouds-hdr-phenomenon_%2824218265172%29.jpg,1,4.0,4.0,4.0,4.0,,2.0,images/image_440.jpg
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/437a30c1-0fa6-4a1d-b4f1-3929c544e015/d4kyrit-ee69182a-8646-4153-b88b-04ed530569e6.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzQzN2EzMGMxLTBmYTYtNGExZC1iNGYxLTM5MjljNTQ0ZTAxNVwvZDRreXJpdC1lZTY5MTgyYS04NjQ2LTQxNTMtYjg4Yi0wNGVkNTMwNTY5ZTYuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.1f8T9hW2hmtiYsAH8jDa00eE9d7LKA769fUA9eWLPxM,1,5.0,5.0,4.0,4.0,,3.0,images/image_441.jpg
https://upload.wikimedia.org/wikipedia/commons/e/e0/Landscape_Puchenau_HDR_2_%28DFdB%29.jpg,1,5.0,5.0,5.0,5.0,,4.0,images/image_442.jpg
https://live.staticflickr.com/3138/3090292299_28df6d51a7_b.jpg,1,4.0,5.0,3.0,5.0,,2.0,images/image_443.jpg
https://live.staticflickr.com/2402/2491680523_8be5b3a870_b.jpg,1,5.0,5.0,5.0,5.0,,4.0,images/image_444.jpg
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/3dbe3745-0eb8-4e98-aac3-197221ef117e/dbw8p0w-b6b3b7c7-681a-4cf7-8ccd-9c34d4f5ae37.jpg/v1/fill/w_900,h_450,q_75,strp/free_star_sky_hdri_spherical_map_by_kirriaa_dbw8p0w-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDUwIiwicGF0aCI6IlwvZlwvM2RiZTM3NDUtMGViOC00ZTk4LWFhYzMtMTk3MjIxZWYxMTdlXC9kYnc4cDB3LWI2YjNiN2M3LTY4MWEtNGNmNy04Y2NkLTljMzRkNGY1YWUzNy5qcGciLCJ3aWR0aCI6Ijw9OTAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.I7-yqUj4lQzNZm9UyXxx5VVIlwzL-jN8FTifpTbRvos",1,4.0,4.0,3.0,3.0,,1.0,images/image_445.jpg
https://live.staticflickr.com/7026/6699598957_f1813e2cb0_b.jpg,1,5.0,5.0,4.0,5.0,,3.0,images/image_446.jpg
"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/fdd5286e-092c-4511-9a0c-f5d1f80fffe9/d8e4ckg-2dad87ae-f4be-455a-bc6b-a729b10331b6.jpg/v1/fill/w_1024,h_684,q_75,strp/january_15th__graduated_hdr_night_sky_by_blackismyheart90_d8e4ckg-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9Njg0IiwicGF0aCI6IlwvZlwvZmRkNTI4NmUtMDkyYy00NTExLTlhMGMtZjVkMWY4MGZmZmU5XC9kOGU0Y2tnLTJkYWQ4N2FlLWY0YmUtNDU1YS1iYzZiLWE3MjliMTAzMzFiNi5qcGciLCJ3aWR0aCI6Ijw9MTAyNCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.0sjtv-RnznXJgTZSCNgxpW7vzXyCqO6Dp0i6gUzaqo4",1,3.0,5.0,3.0,4.0,,2.0,images/image_447.jpg
https://c1.wallpaperflare.com/preview/482/213/293/chicago-illinois-river-water.jpg,1,4.0,5.0,4.0,4.0,,4.0,images/image_448.jpg
https://i0.pickpik.com/photos/923/85/209/sunset-dusk-stars-hdr-preview.jpg,1,4.0,4.0,3.0,4.0,,3.0,images/image_449.jpg
https://live.staticflickr.com/3641/3518456572_e798a7a72a_b.jpg,1,5.0,5.0,5.0,5.0,,3.0,images/image_450.jpg
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/afa0d801-0968-47f2-a7d0-339dd35028a8/d1t4szt-cf369b80-e974-4b55-8108-43b8a20a50e4.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2FmYTBkODAxLTA5NjgtNDdmMi1hN2QwLTMzOWRkMzUwMjhhOFwvZDF0NHN6dC1jZjM2OWI4MC1lOTc0LTRiNTUtODEwOC00M2I4YTIwYTUwZTQuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.w6Mjm7hhWkk1Oavrq2Z1jzxh2cz4xYMmZofosIucT5M,2,4.5,4.5,4.0,4.0,,4.0,images/image_451.jpg
https://c0.wallpaperflare.com/preview/722/442/415/united-states-blacksburg-duck-pond-drive-night.jpg,2,2.5,2.5,2.5,2.5,,2.0,images/image_452.jpg
https://images.pexels.com/photos/302820/pexels-photo-302820.jpeg,2,3.5,3.5,4.0,4.0,,3.5,images/image_453.jpg
https://live.staticflickr.com/3561/3372426049_17bd436c1e_b.jpg,2,3.5,3.5,3.0,3.0,,3.0,images/image_454.jpg
https://storage.needpix.com/rsynced_images/osaka-2225441_1280.jpg,2,4.5,4.5,4.0,4.0,,5.0,images/image_455.jpg
https://c1.wallpaperflare.com/preview/965/736/990/night-photograph-frankfurt-westhafen-port-dri-hdr.jpg,2,3.0,2.5,3.0,3.0,,2.0,images/image_456.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTugslyk-LMWZLXb59LdnBMKx4egkoHJtXa_g&usqp=CAU,2,1.5,1.5,1.5,1.5,,2.5,images/image_457.jpg
https://i2.pickpik.com/photos/917/479/763/night-evening-stars-hills-preview.jpg,2,3.0,3.0,3.0,2.5,,2.0,images/image_458.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7djS411sPvfanLKsyaX7jqOHhG4up_o4Gow&usqp=CAU,2,1.0,1.0,1.0,1.0,,3.0,images/image_459.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlE6gJd4T9mkoVVX51K3w8biQ4-VQjdlpIlg&usqp=CAU,2,2.5,1.0,2.0,1.0,,3.0,images/image_460.jpg
https://live.staticflickr.com/7024/6721953411_4de8f3fc62_b.jpg,2,3.0,3.0,1.5,3.0,,3.5,images/image_461.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSv2C-pRO2Qxl15MVlYYdB8K2g7emS8Mnqpw&usqp=CAU,2,2.0,1.0,1.0,1.0,,1.0,images/image_462.jpg
https://c1.wallpaperflare.com/preview/148/493/92/city-hdr-architecture-sky.jpg,2,2.5,1.5,1.0,1.5,,2.5,images/image_463.jpg
https://storage.needpix.com/rsynced_images/night-1890652_1280.jpg,2,2.0,2.5,2.0,2.5,,1.5,images/image_464.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoeE4YiV7u54a-00UWmjjMLavIHBYGcEbEyg&usqp=CAU,2,2.0,1.5,1.5,1.0,,1.5,images/image_465.jpg
https://live.staticflickr.com/6149/5938104842_aabc4936a3_b.jpg,1,4.0,5.0,4.0,5.0,,3.0,images/image_466.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3rF_CTM-MIV9sB3nfVvBUpJPHmCZRHqaYuQ&usqp=CAU,1,1.0,1.0,1.0,1.0,,1.0,images/image_467.jpg
https://c1.wallpaperflare.com/preview/530/393/297/port-arthur-texas-night-evening-thumbnail.jpg,1,1.0,1.0,1.0,1.0,,2.0,images/image_468.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCirFQyaWfWf-XPfdUoYCIkvEqfjih2LodyA&usqp=CAU,1,1.0,1.0,1.0,1.0,,3.0,images/image_469.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwgZwFw_yE2W2XJzYvddvRgZ6NyX0EkUHtYw&usqp=CAU,1,1.0,1.0,1.0,1.0,,2.0,images/image_470.jpg
https://live.staticflickr.com/65535/50837999412_0c968ac8cd_b.jpg,1,5.0,5.0,5.0,5.0,,5.0,images/image_471.jpg
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/97204b52-f04c-4853-a78b-dce3419261e6/d1so10l-1265ba40-3342-4560-83ab-abd764e19167.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzk3MjA0YjUyLWYwNGMtNDg1My1hNzhiLWRjZTM0MTkyNjFlNlwvZDFzbzEwbC0xMjY1YmE0MC0zMzQyLTQ1NjAtODNhYi1hYmQ3NjRlMTkxNjcuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.i_GuEmd2AIGK6_lMIlfujfiaxtr5CMCvAoEPCZyklbQ,1,5.0,5.0,4.0,5.0,,5.0,images/image_472.jpg
https://c0.wallpaperflare.com/preview/846/506/333/norfolk-downtown-united-states-night.jpg,1,5.0,5.0,5.0,5.0,,4.0,images/image_473.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuz3MR9nNHLh9S4Eof_WGjhylNYKBC8isi4w&usqp=CAU,1,1.0,1.0,1.0,1.0,,3.0,images/image_474.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9ZCK-wdY_Gme5FJBQTCb5uSBGAquh0SBpHA&usqp=CAU,1,1.0,1.0,1.0,1.0,,1.0,images/image_475.jpg
https://storage.needpix.com/rsynced_images/singapore-2948814_1280.jpg,1,5.0,5.0,5.0,5.0,,4.0,images/image_476.jpg
https://upload.wikimedia.org/wikipedia/commons/2/25/Lake_Burley_Griffin_at_night_in_HDR_%283124691204%29.jpg,2,4.0,3.5,4.0,3.5,,3.0,images/image_477.jpg
https://live.staticflickr.com/8431/7730261740_6ecbf77eb7_c.jpg,2,4.0,4.0,3.5,3.0,,4.5,images/image_478.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsDlwL4a25rLp3Nrsid_4Q9IzBpG3GAzE6aQ&usqp=CAU,1,1.0,1.0,1.0,1.0,,2.0,images/image_479.jpg
https://i0.pickpik.com/photos/960/886/400/japan-kumamoto-aso-cloud-preview.jpg,1,1.0,2.0,1.0,2.0,,4.0,images/image_480.jpg
https://upload.wikimedia.org/wikipedia/commons/2/22/New_York_City_at_night_HDR.jpg,1,5.0,5.0,4.0,5.0,,2.0,images/image_481.jpg
https://upload.wikimedia.org/wikipedia/commons/6/6e/Los_Angeles_at_night_from_Griffith_Observatory_HDR.jpg,1,5.0,4.0,5.0,4.0,,4.0,images/image_482.jpg
https://upload.wikimedia.org/wikipedia/commons/a/a8/Chelsea_Bridge_Night_HDR_Black_and_White.jpg,1,5.0,5.0,5.0,5.0,,1.0,images/image_483.jpg
https://upload.wikimedia.org/wikipedia/commons/d/dc/Puerto%2C_Ciboure%2C_Francia%2C_2023-01-05%2C_DD_04-06_HDR.jpg,1,5.0,5.0,4.0,5.0,,4.0,images/image_484.jpg
https://upload.wikimedia.org/wikipedia/commons/5/58/Park_bench_at_night_HDR_l%C3%BCdenscheid_germany.jpg,1,5.0,5.0,5.0,5.0,,3.0,images/image_485.jpg
https://upload.wikimedia.org/wikipedia/commons/6/6f/Reloj_Mundial%2C_Berl%C3%ADn%2C_Alemania%2C_2016-04-22%2C_DD_46-48_HDR.jpg,1,5.0,5.0,5.0,5.0,,4.0,images/image_486.jpg
https://upload.wikimedia.org/wikipedia/commons/c/c4/Hong_Kong_Night_Skyline_non-HDR.jpg,1,5.0,5.0,4.0,5.0,,3.0,images/image_487.jpg
https://images.pexels.com/photos/12631209/pexels-photo-12631209.jpeg,1,5.0,5.0,4.0,4.0,,2.0,images/image_488.jpg
https://upload.wikimedia.org/wikipedia/commons/9/98/HMS_Belfast_and_Tower_Bridge_at_night_%28HDR%29%2C_2021-09-21.jpg,1,5.0,5.0,4.0,5.0,,3.0,images/image_489.jpg
https://upload.wikimedia.org/wikipedia/commons/9/9b/Narikala%2C_Tiflis%2C_Georgia%2C_2016-09-29%2C_DD_148-150_HDR.jpg,1,5.0,5.0,4.0,5.0,,3.0,images/image_490.jpg
https://c1.wallpaperflare.com/preview/72/890/454/portrait-hdr-person-people.jpg,1,4.0,5.0,2.0,4.0,,1.0,images/image_491.jpg
https://live.staticflickr.com/7003/6830779543_9417803c34_b.jpg,1,5.0,5.0,4.0,4.0,,4.0,images/image_492.jpg
https://live.staticflickr.com/2606/3817734894_6cd0661b54_b.jpg,1,5.0,5.0,5.0,5.0,,4.0,images/image_493.jpg
https://upload.wikimedia.org/wikipedia/commons/1/11/HDR_Portrait_%28_Creative_Commons_%29.jpg,1,5.0,5.0,4.0,4.0,,4.0,images/image_494.jpg
https://live.staticflickr.com/6114/6324313066_de917aa30e_b.jpg,1,5.0,5.0,5.0,5.0,,5.0,images/image_495.jpg
https://live.staticflickr.com/61/154989706_5b24e46d82_b.jpg,1,5.0,5.0,4.0,4.0,,5.0,images/image_496.jpg
https://c1.wallpaperflare.com/preview/505/596/875/jesse-smoke-miss-men-s.jpg,1,5.0,5.0,3.0,5.0,,5.0,images/image_497.jpg
https://c0.wallpaperflare.com/preview/754/765/171/los-angeles-united-states-hdr-hd.jpg,1,4.0,4.0,4.0,3.0,,3.0,images/image_498.jpg
https://live.staticflickr.com/4141/4744351339_7122e7d212_b.jpg,1,5.0,5.0,4.0,5.0,,4.0,images/image_499.jpg
https://c1.peakpx.com/wallpaper/832/989/160/sarmiento-hdr-turkish-shooting-wallpaper-preview.jpg,1,5.0,5.0,4.0,4.0,,5.0,images/image_500.jpg
https://c0.wallpaperflare.com/preview/20/682/571/india-k-keeranur-hdr-tamilnadu.jpg,1,4.0,4.0,3.0,3.0,,4.0,images/image_501.jpg
https://upload.wikimedia.org/wikipedia/commons/7/7e/Market_lady_HDR.jpg,1,5.0,5.0,4.0,4.0,,5.0,images/image_502.jpg
https://live.staticflickr.com/4096/4817657378_75a8bb0067_b.jpg,1,5.0,5.0,5.0,5.0,,5.0,images/image_503.jpg
https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/0762a65b-3692-42b8-be69-574f0e017cf7/dbuoadc-6bc872b1-3a04-4e32-acae-15ecfe65df40.png,1,5.0,5.0,4.0,4.0,,4.0,
https://live.staticflickr.com/5103/5637904513_3944a83152_b.jpg,1,5.0,4.0,4.0,4.0,,4.0,images/image_505.jpg
https://i0.pickpik.com/photos/128/1006/498/girl-teenage-female-black-preview.jpg,1,2.0,5.0,2.0,5.0,,1.0,images/image_506.jpg
https://c1.peakpx.com/wallpaper/811/63/697/hdr-close-up-people-boy-laugh-wallpaper-preview.jpg,1,4.0,4.0,3.0,3.0,,5.0,images/image_507.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiA-ocFzbQ9wrrGIsBwnZ1bXK-IBfevNqu0g&usqp=CAU,1,1.0,1.0,1.0,1.0,,1.0,images/image_508.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmu8CGQXHz4EtMQxBOyegzPhcc1fBTQWmuMQ&usqp=CAU,1,1.0,1.0,1.0,1.0,,4.0,images/image_509.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSU8IHRfYX0ja_HGpwzJ9W9ueSsl0uL0FqWAg&usqp=CAU,1,3.0,2.0,3.0,2.0,,3.0,images/image_510.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQq9b4O47L89JW8WYKIbm5lopkgpXGTUVicPg&usqp=CAU,1,1.0,1.0,1.0,1.0,,1.0,images/image_511.jpg
https://live.staticflickr.com/2503/4117251648_7efc36ebfa_b.jpg,1,5.0,5.0,4.0,4.0,,1.0,images/image_512.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdEDGefa5vQ6TxLo7rb7Kzj9Pr0fP0QwGaUw&usqp=CAU,1,1.0,1.0,1.0,1.0,,3.0,images/image_513.jpg
https://i0.pickpik.com/photos/703/467/694/kingfisher-bird-wildlife-macro-preview.jpg,1,3.0,3.0,2.0,1.0,,4.0,images/image_514.jpg
https://c0.wallpaperflare.com/preview/357/239/801/india-kottayam-hdr-grandpa.jpg,1,5.0,5.0,5.0,4.0,,1.0,images/image_515.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQI9wS56Y6Zi2LQuasxYvrqCuqzHh-mFYwh4g&usqp=CAU,1,1.0,1.0,1.0,1.0,,4.0,images/image_516.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSal9OHikkZzNVNeeVjknyNA6QBFSeLMu2-bA&usqp=CAU,1,1.0,1.0,1.0,1.0,,1.0,images/image_517.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKRMNgJNjlllcJZmchdzwWhdvx2_NybmfzwA&usqp=CAU,2,1.0,1.0,1.0,1.0,,2.5,images/image_518.jpg
https://storage.needpix.com/rsynced_images/camera-4361532_1280.jpg,1,5.0,4.0,4.0,4.0,,3.0,images/image_519.jpg
https://www.davewilsonphotography.com/wp-content/uploads/2017/06/PODS-Portraiture-7389.jpg,1,5.0,5.0,4.0,4.0,,5.0,images/image_520.jpg
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6EdfXNarcyb3r5pvRh41rlldl4jIEMclJmQ&usqp=CAU,1,1.0,1.0,1.0,1.0,,1.0,images/image_521.jpg
https://c1.wallpaperflare.com/preview/751/4/2/horse-closeup-animal-portrait-headdress-beautiful.jpg,1,5.0,5.0,4.0,4.0,,5.0,images/image_522.jpg
